group,sensitivity,specificity,group_type,boot_id
Non-Hispanic Asian,0.375,0.9631578947368421,race,1014
Non-Hispanic Black,0.6161616161616161,0.9251968503937008,race,1014
Non-Hispanic White,0.5736040609137056,0.8918918918918919,race,1014
Other Hispanic,0.6744186046511628,0.9263157894736842,race,1014
Other Race - Including Multi-Racial,0.45161290322580644,0.9411764705882353,race,1014
Above 4x poverty line,0.30303030303030304,0.9678571428571429,income,1014
Below poverty line,0.6481481481481481,0.8675496688741722,income,1014
Middle (2-4x),0.55,0.9282296650717703,income,1014
Near poverty (1-2x),0.6434108527131783,0.8973214285714286,income,1014
Mexican American,0.4098360655737705,0.9133333333333333,race,1015
Non-Hispanic Asian,0.3125,0.9894736842105263,race,1015
Non-Hispanic Black,0.5757575757575758,0.9251968503937008,race,1015
Non-Hispanic White,0.5126903553299492,0.8888888888888888,race,1015
Other Hispanic,0.5348837209302325,0.9368421052631579,race,1015
Other Race - Including Multi-Racial,0.5806451612903226,0.9607843137254902,race,1015
Above 4x poverty line,0.36363636363636365,0.9696969696969697,income,1015
Below poverty line,0.5520833333333334,0.8707482993197279,income,1015
Middle (2-4x),0.5253164556962026,0.942643391521197,income,1015
Near poverty (1-2x),0.5174825174825175,0.8888888888888888,income,1015
Mexican American,0.3442622950819672,0.94,race,1016
Non-Hispanic Asian,0.34375,0.9894736842105263,race,1016
Non-Hispanic Black,0.5757575757575758,0.9330708661417323,race,1016
Non-Hispanic White,0.5532994923857868,0.8738738738738738,race,1016
Other Hispanic,0.4883720930232558,0.9473684210526315,race,1016
Other Race - Including Multi-Racial,0.4838709677419355,0.9607843137254902,race,1016
Above 4x poverty line,0.37142857142857144,0.978021978021978,income,1016
Below poverty line,0.5172413793103449,0.8993288590604027,income,1016
Middle (2-4x),0.5072463768115942,0.9334975369458128,income,1016
Near poverty (1-2x),0.5611510791366906,0.8816326530612245,income,1016
Mexican American,0.47540983606557374,0.9333333333333333,race,1017
Non-Hispanic Asian,0.34375,0.9526315789473684,race,1017
Non-Hispanic Black,NA,0.9291338582677166,race,1017
Non-Hispanic White,0.5939086294416244,0.933933933933934,race,1017
Other Hispanic,0.5116279069767442,0.9368421052631579,race,1017
Other Race - Including Multi-Racial,0.5483870967741935,0.9215686274509803,race,1017
Above 4x poverty line,0.4,0.9781021897810219,income,1017
Below poverty line,NA,0.8846153846153846,income,1017
Middle (2-4x),0.49032258064516127,0.9396135265700483,income,1017
Near poverty (1-2x),0.6180555555555556,0.9126637554585153,income,1017
Mexican American,0.4262295081967213,0.9333333333333333,race,1018
Non-Hispanic Asian,0.34375,0.9631578947368421,race,1018
Non-Hispanic Black,0.5656565656565656,0.9606299212598425,race,1018
Non-Hispanic White,0.6395939086294417,0.9099099099099099,race,1018
Other Hispanic,0.4186046511627907,0.9368421052631579,race,1018
Other Race - Including Multi-Racial,0.4838709677419355,0.9607843137254902,race,1018
Above 4x poverty line,0.3380281690140845,0.9752650176678446,income,1018
Below poverty line,0.5811965811965812,0.8931297709923665,income,1018
Middle (2-4x),0.5460526315789473,0.9585365853658536,income,1018
Near poverty (1-2x),0.6260162601626016,0.891566265060241,income,1018
Mexican American,0.4918032786885246,0.9466666666666667,race,1019
Non-Hispanic Asian,0.375,0.9526315789473684,race,1019
Non-Hispanic Black,0.48484848484848486,0.9488188976377953,race,1019
Non-Hispanic White,0.5939086294416244,0.933933933933934,race,1019
Other Hispanic,0.5348837209302325,0.8842105263157894,race,1019
Other Race - Including Multi-Racial,0.45161290322580644,0.9019607843137255,race,1019
Above 4x poverty line,0.375,0.967391304347826,income,1019
Below poverty line,0.5084745762711864,0.8835616438356164,income,1019
Middle (2-4x),0.5290322580645161,0.9400479616306955,income,1019
Near poverty (1-2x),0.6190476190476191,0.9273504273504274,income,1019
Mexican American,0.2786885245901639,0.9266666666666666,race,1020
Non-Hispanic Asian,0.40625,0.9789473684210527,race,1020
Non-Hispanic Black,0.6666666666666666,0.9291338582677166,race,1020
Non-Hispanic White,0.5076142131979695,0.8948948948948949,race,1020
Other Hispanic,0.5813953488372093,0.9473684210526315,race,1020
Other Race - Including Multi-Racial,0.3870967741935484,0.9411764705882353,race,1020
Above 4x poverty line,0.43103448275862066,0.9847328244274809,income,1020
Below poverty line,0.5980392156862745,0.8502994011976048,income,1020
Middle (2-4x),0.38323353293413176,0.9463414634146341,income,1020
Near poverty (1-2x),0.6102941176470589,0.8931623931623932,income,1020
Mexican American,0.45901639344262296,0.96,race,1021
Non-Hispanic Asian,0.375,0.9789473684210527,race,1021
Non-Hispanic Black,NA,0.9330708661417323,race,1021
Non-Hispanic White,0.5685279187817259,0.8708708708708709,race,1021
Other Hispanic,0.6744186046511628,0.8947368421052632,race,1021
Other Race - Including Multi-Racial,0.5161290322580645,0.8823529411764706,race,1021
Above 4x poverty line,0.4090909090909091,0.984313725490196,income,1021
Below poverty line,NA,0.8206896551724138,income,1021
Middle (2-4x),0.5031446540880503,0.9395348837209302,income,1021
Near poverty (1-2x),0.582089552238806,0.8765432098765432,income,1021
Mexican American,0.4262295081967213,0.96,race,1022
Non-Hispanic Asian,0.375,0.9578947368421052,race,1022
Non-Hispanic Black,NA,0.9133858267716536,race,1022
Non-Hispanic White,0.5583756345177665,0.8948948948948949,race,1022
Other Hispanic,0.7209302325581395,0.9473684210526315,race,1022
Other Race - Including Multi-Racial,0.6451612903225806,0.9607843137254902,race,1022
Above 4x poverty line,0.40350877192982454,0.9766536964980544,income,1022
Below poverty line,NA,0.8888888888888888,income,1022
Middle (2-4x),0.5287356321839081,0.9333333333333333,income,1022
Near poverty (1-2x),0.672,0.8888888888888888,income,1022
Mexican American,0.3442622950819672,0.9533333333333334,race,1023
Non-Hispanic Asian,0.3125,0.9631578947368421,race,1023
Non-Hispanic Black,NA,0.952755905511811,race,1023
Non-Hispanic White,0.5888324873096447,0.9009009009009009,race,1023
Other Hispanic,0.4883720930232558,0.9368421052631579,race,1023
Other Race - Including Multi-Racial,0.5161290322580645,0.9215686274509803,race,1023
Above 4x poverty line,0.3939393939393939,0.9819494584837545,income,1023
Below poverty line,NA,0.8590604026845637,income,1023
Middle (2-4x),0.506578947368421,0.9465648854961832,income,1023
Near poverty (1-2x),0.5845070422535211,0.9133858267716536,income,1023
Mexican American,0.4262295081967213,0.9733333333333334,race,1024
Non-Hispanic Asian,0.28125,0.9736842105263158,race,1024
Non-Hispanic Black,NA,0.905511811023622,race,1024
Non-Hispanic White,0.5583756345177665,0.8978978978978979,race,1024
Other Hispanic,0.6511627906976745,0.968421052631579,race,1024
Other Race - Including Multi-Racial,0.6451612903225806,0.9411764705882353,race,1024
Above 4x poverty line,0.46875,0.9888059701492538,income,1024
Below poverty line,NA,0.89171974522293,income,1024
Middle (2-4x),0.4689655172413793,0.9276807980049875,income,1024
Near poverty (1-2x),0.5857142857142857,0.902834008097166,income,1024
Mexican American,0.4262295081967213,0.9666666666666667,race,1025
Non-Hispanic Asian,0.3125,0.9736842105263158,race,1025
Non-Hispanic Black,NA,0.9173228346456693,race,1025
Non-Hispanic White,0.6395939086294417,0.9039039039039038,race,1025
Other Hispanic,0.5813953488372093,0.968421052631579,race,1025
Other Race - Including Multi-Racial,0.45161290322580644,0.9803921568627451,race,1025
Above 4x poverty line,0.40298507462686567,0.9783393501805054,income,1025
Below poverty line,NA,0.8571428571428571,income,1025
Middle (2-4x),0.5084745762711864,0.9654320987654321,income,1025
Near poverty (1-2x),0.6693548387096774,0.8956521739130435,income,1025
Mexican American,0.39344262295081966,0.9266666666666666,race,1026
Non-Hispanic Asian,0.4375,0.9526315789473684,race,1026
Non-Hispanic Black,0.5757575757575758,0.9212598425196851,race,1026
Non-Hispanic White,0.6142131979695431,0.918918918918919,race,1026
Other Hispanic,0.6511627906976745,0.9052631578947369,race,1026
Other Race - Including Multi-Racial,0.6451612903225806,0.9607843137254902,race,1026
Above 4x poverty line,0.4153846153846154,0.9784172661870504,income,1026
Below poverty line,0.6610169491525424,0.8716216216216216,income,1026
Middle (2-4x),0.5189873417721519,0.9454094292803971,income,1026
Near poverty (1-2x),0.6311475409836066,0.8729508196721312,income,1026
Mexican American,0.4098360655737705,0.94,race,1027
Non-Hispanic Asian,0.34375,0.9736842105263158,race,1027
Non-Hispanic Black,0.6262626262626263,0.9724409448818898,race,1027
Non-Hispanic White,0.5482233502538071,0.8978978978978979,race,1027
Other Hispanic,0.5581395348837209,0.9473684210526315,race,1027
Other Race - Including Multi-Racial,0.3548387096774194,0.9215686274509803,race,1027
Above 4x poverty line,0.40625,0.9839357429718876,income,1027
Below poverty line,0.5688073394495413,0.8866666666666667,income,1027
Middle (2-4x),0.4817073170731707,0.9511111111111111,income,1027
Near poverty (1-2x),0.5873015873015873,0.90625,income,1027
Mexican American,0.4098360655737705,0.9333333333333333,race,1028
Non-Hispanic Asian,0.34375,0.9526315789473684,race,1028
Non-Hispanic Black,0.6060606060606061,0.937007874015748,race,1028
Non-Hispanic White,0.5989847715736041,0.8918918918918919,race,1028
Other Hispanic,0.5813953488372093,0.9473684210526315,race,1028
Other Race - Including Multi-Racial,0.4838709677419355,0.9411764705882353,race,1028
Above 4x poverty line,0.3114754098360656,0.9676113360323887,income,1028
Below poverty line,0.6454545454545455,0.8757763975155279,income,1028
Middle (2-4x),0.4965986394557823,0.9389671361502347,income,1028
Near poverty (1-2x),0.6275862068965518,0.895397489539749,income,1028
Mexican American,0.47540983606557374,0.9533333333333334,race,1029
Non-Hispanic Asian,0.15625,0.9842105263157894,race,1029
Non-Hispanic Black,0.5555555555555556,0.9566929133858267,race,1029
Non-Hispanic White,0.6091370558375635,0.8858858858858859,race,1029
Other Hispanic,0.6046511627906976,0.9789473684210527,race,1029
Other Race - Including Multi-Racial,0.5806451612903226,0.9215686274509803,race,1029
Above 4x poverty line,0.3492063492063492,0.9894366197183099,income,1029
Below poverty line,0.6571428571428571,0.8541666666666666,income,1029
Middle (2-4x),0.5063291139240507,0.9496402877697842,income,1029
Near poverty (1-2x),0.5985401459854015,0.9122807017543859,income,1029
Mexican American,0.3770491803278688,0.9466666666666667,race,1030
Non-Hispanic Asian,0.34375,0.9578947368421052,race,1030
Non-Hispanic Black,0.6060606060606061,0.9291338582677166,race,1030
Non-Hispanic White,0.583756345177665,0.8978978978978979,race,1030
Other Hispanic,0.46511627906976744,0.9263157894736842,race,1030
Other Race - Including Multi-Racial,0.6451612903225806,0.9019607843137255,race,1030
Above 4x poverty line,0.359375,0.9880952380952381,income,1030
Below poverty line,0.6346153846153846,0.906832298136646,income,1030
Middle (2-4x),0.49693251533742333,0.9292452830188679,income,1030
Near poverty (1-2x),0.5984848484848485,0.864406779661017,income,1030
Mexican American,0.3442622950819672,0.96,race,1031
Non-Hispanic Asian,0.28125,0.9789473684210527,race,1031
Non-Hispanic Black,0.6666666666666666,0.9094488188976378,race,1031
Non-Hispanic White,0.5228426395939086,0.8768768768768769,race,1031
Other Hispanic,0.46511627906976744,0.9578947368421052,race,1031
Other Race - Including Multi-Racial,0.4838709677419355,0.9215686274509803,race,1031
Above 4x poverty line,0.4098360655737705,0.9769230769230769,income,1031
Below poverty line,0.5436893203883495,0.8441558441558441,income,1031
Middle (2-4x),0.4482758620689655,0.9207459207459208,income,1031
Near poverty (1-2x),0.6,0.9217391304347826,income,1031
Mexican American,0.4098360655737705,0.92,race,1032
Non-Hispanic Asian,0.4375,0.9842105263157894,race,1032
Non-Hispanic Black,0.5959595959595959,0.9488188976377953,race,1032
Non-Hispanic White,0.5736040609137056,0.918918918918919,race,1032
Other Hispanic,0.6511627906976745,0.9157894736842105,race,1032
Other Race - Including Multi-Racial,0.3548387096774194,0.9411764705882353,race,1032
Above 4x poverty line,0.41304347826086957,0.9772727272727273,income,1032
Below poverty line,0.6862745098039216,0.868421052631579,income,1032
Middle (2-4x),0.4574468085106383,0.95,income,1032
Near poverty (1-2x),0.5905511811023622,0.919831223628692,income,1032
Mexican American,0.39344262295081966,0.92,race,1033
Non-Hispanic Asian,0.28125,0.9578947368421052,race,1033
Non-Hispanic Black,0.6666666666666666,0.9330708661417323,race,1033
Non-Hispanic White,0.5685279187817259,0.918918918918919,race,1033
Other Hispanic,0.4883720930232558,0.9368421052631579,race,1033
Other Race - Including Multi-Racial,0.5161290322580645,0.9803921568627451,race,1033
Above 4x poverty line,0.41935483870967744,0.9765625,income,1033
Below poverty line,0.6105263157894737,0.85625,income,1033
Middle (2-4x),0.515527950310559,0.9418604651162791,income,1033
Near poverty (1-2x),0.5586206896551724,0.9251101321585903,income,1033
Mexican American,0.47540983606557374,0.96,race,1034
Non-Hispanic Asian,0.21875,0.968421052631579,race,1034
Non-Hispanic Black,0.5555555555555556,0.9094488188976378,race,1034
Non-Hispanic White,0.6243654822335025,0.9069069069069069,race,1034
Other Hispanic,0.5813953488372093,0.9052631578947369,race,1034
Other Race - Including Multi-Racial,0.5161290322580645,0.8627450980392157,race,1034
Above 4x poverty line,0.3108108108108108,0.9847328244274809,income,1034
Below poverty line,0.638095238095238,0.8343949044585988,income,1034
Middle (2-4x),0.5,0.9376498800959233,income,1034
Near poverty (1-2x),0.6825396825396826,0.890295358649789,income,1034
Mexican American,0.4426229508196721,0.9266666666666666,race,1035
Non-Hispanic Asian,0.375,0.9578947368421052,race,1035
Non-Hispanic Black,NA,0.9566929133858267,race,1035
Non-Hispanic White,0.6294416243654822,0.9129129129129129,race,1035
Other Hispanic,0.5348837209302325,0.9473684210526315,race,1035
Other Race - Including Multi-Racial,0.6451612903225806,0.9411764705882353,race,1035
Above 4x poverty line,0.3898305084745763,0.9892086330935251,income,1035
Below poverty line,NA,0.8719512195121951,income,1035
Middle (2-4x),0.5103448275862069,0.9438775510204082,income,1035
Near poverty (1-2x),0.6712328767123288,0.9121338912133892,income,1035
Mexican American,0.4262295081967213,0.92,race,1036
Non-Hispanic Asian,0.3125,0.968421052631579,race,1036
Non-Hispanic Black,NA,0.9409448818897638,race,1036
Non-Hispanic White,0.5939086294416244,0.8948948948948949,race,1036
Other Hispanic,0.5116279069767442,0.9473684210526315,race,1036
Other Race - Including Multi-Racial,0.6451612903225806,0.9215686274509803,race,1036
Above 4x poverty line,0.4142857142857143,0.9775280898876404,income,1036
Below poverty line,NA,0.8544303797468354,income,1036
Middle (2-4x),0.5449101796407185,0.9331742243436754,income,1036
Near poverty (1-2x),0.5789473684210527,0.9126637554585153,income,1036
Mexican American,0.4918032786885246,0.9333333333333333,race,1037
Non-Hispanic Asian,0.375,0.9631578947368421,race,1037
Non-Hispanic Black,0.5858585858585859,0.9409448818897638,race,1037
Non-Hispanic White,0.6395939086294417,0.924924924924925,race,1037
Other Hispanic,0.5348837209302325,0.9578947368421052,race,1037
Other Race - Including Multi-Racial,0.6774193548387096,0.9215686274509803,race,1037
Above 4x poverty line,0.46875,0.9714285714285714,income,1037
Below poverty line,0.6372549019607843,0.9090909090909091,income,1037
Middle (2-4x),0.5859872611464968,0.9395348837209302,income,1037
Near poverty (1-2x),0.5928571428571429,0.9262295081967213,income,1037
Mexican American,0.5081967213114754,0.9133333333333333,race,1038
Non-Hispanic Asian,0.3125,0.9578947368421052,race,1038
Non-Hispanic Black,NA,0.952755905511811,race,1038
Non-Hispanic White,0.5329949238578681,0.8918918918918919,race,1038
Other Hispanic,0.6046511627906976,0.8947368421052632,race,1038
Other Race - Including Multi-Racial,0.5483870967741935,0.9019607843137255,race,1038
Above 4x poverty line,0.3333333333333333,0.9923954372623575,income,1038
Below poverty line,NA,0.8531468531468531,income,1038
Middle (2-4x),0.5393939393939394,0.9125560538116592,income,1038
Near poverty (1-2x),0.6212121212121212,0.9004524886877828,income,1038
Mexican American,0.3442622950819672,0.9466666666666667,race,1039
Non-Hispanic Asian,0.25,0.9789473684210527,race,1039
Non-Hispanic Black,0.5757575757575758,0.9212598425196851,race,1039
Non-Hispanic White,0.5685279187817259,0.9159159159159159,race,1039
Other Hispanic,0.5116279069767442,0.968421052631579,race,1039
Other Race - Including Multi-Racial,0.4838709677419355,0.9215686274509803,race,1039
Above 4x poverty line,0.46551724137931033,0.9737827715355806,income,1039
Below poverty line,0.68,0.9,income,1039
Middle (2-4x),0.4121212121212121,0.9439252336448598,income,1039
Near poverty (1-2x),0.5142857142857142,0.9078947368421053,income,1039
Mexican American,0.4426229508196721,0.9266666666666666,race,1040
Non-Hispanic Asian,0.34375,0.968421052631579,race,1040
Non-Hispanic Black,0.5252525252525253,0.8937007874015748,race,1040
Non-Hispanic White,0.6142131979695431,0.918918918918919,race,1040
Other Hispanic,0.5348837209302325,0.9052631578947369,race,1040
Other Race - Including Multi-Racial,0.4838709677419355,0.9411764705882353,race,1040
Above 4x poverty line,0.4246575342465753,0.9807692307692307,income,1040
Below poverty line,0.6226415094339622,0.8698224852071006,income,1040
Middle (2-4x),0.47560975609756095,0.9331742243436754,income,1040
Near poverty (1-2x),0.6166666666666667,0.8755555555555555,income,1040
Mexican American,0.32786885245901637,0.92,race,1041
Non-Hispanic Asian,0.375,0.968421052631579,race,1041
Non-Hispanic Black,0.5757575757575758,0.9212598425196851,race,1041
Non-Hispanic White,0.5532994923857868,0.924924924924925,race,1041
Other Hispanic,0.6744186046511628,0.968421052631579,race,1041
Other Race - Including Multi-Racial,0.5806451612903226,0.9411764705882353,race,1041
Above 4x poverty line,0.29310344827586204,0.9881422924901185,income,1041
Below poverty line,0.591304347826087,0.88,income,1041
Middle (2-4x),0.5031446540880503,0.9354066985645934,income,1041
Near poverty (1-2x),0.6106870229007634,0.9166666666666666,income,1041
Mexican American,0.4426229508196721,0.9066666666666666,race,1042
Non-Hispanic Asian,0.4375,0.9789473684210527,race,1042
Non-Hispanic Black,0.6161616161616161,0.905511811023622,race,1042
Non-Hispanic White,0.5380710659898477,0.93993993993994,race,1042
Other Hispanic,0.627906976744186,0.8526315789473684,race,1042
Other Race - Including Multi-Racial,0.3548387096774194,0.9411764705882353,race,1042
Above 4x poverty line,0.3484848484848485,0.978021978021978,income,1042
Below poverty line,0.5510204081632653,0.8169934640522876,income,1042
Middle (2-4x),0.5517241379310345,0.933649289099526,income,1042
Near poverty (1-2x),0.584,0.9244444444444444,income,1042
Mexican American,0.3770491803278688,0.9266666666666666,race,1043
Non-Hispanic Asian,0.375,0.9947368421052631,race,1043
Non-Hispanic Black,0.5454545454545454,0.9094488188976378,race,1043
Non-Hispanic White,0.6192893401015228,0.8948948948948949,race,1043
Other Hispanic,0.5581395348837209,0.9473684210526315,race,1043
Other Race - Including Multi-Racial,0.5806451612903226,0.9411764705882353,race,1043
Above 4x poverty line,0.4411764705882353,0.9832635983263598,income,1043
Below poverty line,0.584070796460177,0.9085365853658537,income,1043
Middle (2-4x),0.5432098765432098,0.9327146171693735,income,1043
Near poverty (1-2x),0.575,0.8744769874476988,income,1043
Mexican American,0.4098360655737705,0.9,race,1044
Non-Hispanic Asian,0.3125,0.9631578947368421,race,1044
Non-Hispanic Black,NA,0.9645669291338582,race,1044
Non-Hispanic White,0.5279187817258884,0.9279279279279279,race,1044
Other Hispanic,0.5813953488372093,0.9263157894736842,race,1044
Other Race - Including Multi-Racial,0.41935483870967744,0.9803921568627451,race,1044
Above 4x poverty line,0.3389830508474576,0.9859649122807017,income,1044
Below poverty line,NA,0.8670886075949367,income,1044
Middle (2-4x),0.46835443037974683,0.9491094147582697,income,1044
Near poverty (1-2x),0.5684931506849316,0.9240506329113924,income,1044
Mexican American,0.4426229508196721,0.94,race,1045
Non-Hispanic Asian,0.53125,0.9578947368421052,race,1045
Non-Hispanic Black,0.494949494949495,0.9566929133858267,race,1045
Non-Hispanic White,0.5634517766497462,0.8858858858858859,race,1045
Other Hispanic,0.5348837209302325,0.8736842105263158,race,1045
Other Race - Including Multi-Racial,0.4838709677419355,0.9803921568627451,race,1045
Above 4x poverty line,0.45,0.9786476868327402,income,1045
Below poverty line,0.5897435897435898,0.8930817610062893,income,1045
Middle (2-4x),0.4723926380368098,0.9253731343283582,income,1045
Near poverty (1-2x),0.5609756097560976,0.8874458874458875,income,1045
Mexican American,0.39344262295081966,0.9466666666666667,race,1046
Non-Hispanic Asian,0.3125,0.9842105263157894,race,1046
Non-Hispanic Black,0.5959595959595959,0.9251968503937008,race,1046
Non-Hispanic White,0.5888324873096447,0.8858858858858859,race,1046
Other Hispanic,0.5581395348837209,0.968421052631579,race,1046
Other Race - Including Multi-Racial,0.5483870967741935,0.8823529411764706,race,1046
Above 4x poverty line,0.4,0.9921875,income,1046
Below poverty line,0.5446428571428571,0.8741721854304636,income,1046
Middle (2-4x),0.5827814569536424,0.9393939393939394,income,1046
Near poverty (1-2x),0.5615384615384615,0.8734177215189873,income,1046
Mexican American,0.47540983606557374,0.9133333333333333,race,1047
Non-Hispanic Asian,0.3125,0.968421052631579,race,1047
Non-Hispanic Black,NA,0.9094488188976378,race,1047
Non-Hispanic White,0.6142131979695431,0.8738738738738738,race,1047
Other Hispanic,0.5813953488372093,0.9473684210526315,race,1047
Other Race - Including Multi-Racial,0.5161290322580645,0.9411764705882353,race,1047
Above 4x poverty line,0.4576271186440678,0.9657794676806084,income,1047
Below poverty line,NA,0.8581081081081081,income,1047
Middle (2-4x),0.4794520547945205,0.9223744292237442,income,1047
Near poverty (1-2x),0.6524822695035462,0.875,income,1047
Mexican American,0.3770491803278688,0.9333333333333333,race,1048
Non-Hispanic Asian,0.4375,0.9526315789473684,race,1048
Non-Hispanic Black,NA,0.9409448818897638,race,1048
Non-Hispanic White,0.6091370558375635,0.8768768768768769,race,1048
Other Hispanic,0.4883720930232558,0.9368421052631579,race,1048
Other Race - Including Multi-Racial,0.3548387096774194,0.9607843137254902,race,1048
Above 4x poverty line,0.4,0.9664179104477612,income,1048
Below poverty line,NA,0.8741258741258742,income,1048
Middle (2-4x),0.4764705882352941,0.9454545454545454,income,1048
Near poverty (1-2x),0.6594202898550725,0.8558558558558559,income,1048
Mexican American,0.4426229508196721,0.9533333333333334,race,1049
Non-Hispanic Asian,0.3125,0.9578947368421052,race,1049
Non-Hispanic Black,NA,0.9488188976377953,race,1049
Non-Hispanic White,0.6091370558375635,0.8978978978978979,race,1049
Other Hispanic,0.6046511627906976,0.9578947368421052,race,1049
Other Race - Including Multi-Racial,0.41935483870967744,0.9607843137254902,race,1049
Above 4x poverty line,0.4262295081967213,0.9887218045112782,income,1049
Below poverty line,NA,0.8627450980392157,income,1049
Middle (2-4x),0.5333333333333333,0.9477434679334917,income,1049
Near poverty (1-2x),0.5684931506849316,0.9055793991416309,income,1049
Mexican American,0.32786885245901637,0.9666666666666667,race,1050
Non-Hispanic Asian,0.34375,0.968421052631579,race,1050
Non-Hispanic Black,0.5656565656565656,0.937007874015748,race,1050
Non-Hispanic White,0.5989847715736041,0.8648648648648649,race,1050
Other Hispanic,0.6046511627906976,0.9368421052631579,race,1050
Other Race - Including Multi-Racial,0.41935483870967744,0.9803921568627451,race,1050
Above 4x poverty line,0.35384615384615387,0.9964028776978417,income,1050
Below poverty line,0.6210526315789474,0.849624060150376,income,1050
Middle (2-4x),0.4906832298136646,0.9259259259259259,income,1050
Near poverty (1-2x),0.5845070422535211,0.8910505836575876,income,1050
Mexican American,0.3114754098360656,0.9666666666666667,race,1051
Non-Hispanic Asian,0.34375,0.9578947368421052,race,1051
Non-Hispanic Black,0.6161616161616161,0.9409448818897638,race,1051
Non-Hispanic White,0.5888324873096447,0.8738738738738738,race,1051
Other Hispanic,0.5581395348837209,0.9578947368421052,race,1051
Other Race - Including Multi-Racial,0.45161290322580644,0.9411764705882353,race,1051
Above 4x poverty line,0.3181818181818182,0.972972972972973,income,1051
Below poverty line,0.6136363636363636,0.8805970149253731,income,1051
Middle (2-4x),0.4742857142857143,0.9219512195121952,income,1051
Near poverty (1-2x),0.6492537313432836,0.9098712446351931,income,1051
Mexican American,0.39344262295081966,0.9333333333333333,race,1052
Non-Hispanic Asian,0.34375,0.9736842105263158,race,1052
Non-Hispanic Black,NA,0.9173228346456693,race,1052
Non-Hispanic White,0.5634517766497462,0.8918918918918919,race,1052
Other Hispanic,0.5116279069767442,0.9578947368421052,race,1052
Other Race - Including Multi-Racial,0.6451612903225806,0.9411764705882353,race,1052
Above 4x poverty line,0.3793103448275862,0.9923076923076923,income,1052
Below poverty line,NA,0.8133333333333334,income,1052
Middle (2-4x),0.5195530726256983,0.95,income,1052
Near poverty (1-2x),0.528169014084507,0.8897338403041825,income,1052
Mexican American,0.3114754098360656,0.9466666666666667,race,1053
Non-Hispanic Asian,0.3125,0.968421052631579,race,1053
Non-Hispanic Black,0.5252525252525253,0.9212598425196851,race,1053
Non-Hispanic White,0.6040609137055838,0.8888888888888888,race,1053
Other Hispanic,0.5348837209302325,0.9263157894736842,race,1053
Other Race - Including Multi-Racial,0.5806451612903226,0.9215686274509803,race,1053
Above 4x poverty line,0.42028985507246375,0.9637681159420289,income,1053
Below poverty line,0.6095238095238096,0.8392857142857143,income,1053
Middle (2-4x),0.4899328859060403,0.9200968523002422,income,1053
Near poverty (1-2x),0.5357142857142857,0.9444444444444444,income,1053
Mexican American,0.39344262295081966,0.9266666666666666,race,1054
Non-Hispanic Asian,0.34375,0.9789473684210527,race,1054
Non-Hispanic Black,0.6161616161616161,0.9448818897637795,race,1054
Non-Hispanic White,0.5634517766497462,0.8978978978978979,race,1054
Other Hispanic,0.5813953488372093,0.9368421052631579,race,1054
Other Race - Including Multi-Racial,0.4838709677419355,0.9215686274509803,race,1054
Above 4x poverty line,0.421875,0.988,income,1054
Below poverty line,0.47368421052631576,0.9459459459459459,income,1054
Middle (2-4x),0.56,0.89749430523918,income,1054
Near poverty (1-2x),0.6074074074074074,0.9279661016949152,income,1054
Mexican American,0.4262295081967213,0.9333333333333333,race,1055
Non-Hispanic Asian,0.28125,0.9631578947368421,race,1055
Non-Hispanic Black,NA,0.9606299212598425,race,1055
Non-Hispanic White,0.5228426395939086,0.9099099099099099,race,1055
Other Hispanic,0.6744186046511628,0.9052631578947369,race,1055
Other Race - Including Multi-Racial,0.4838709677419355,0.9411764705882353,race,1055
Above 4x poverty line,0.29850746268656714,0.9817518248175182,income,1055
Below poverty line,NA,0.8867924528301887,income,1055
Middle (2-4x),0.4807692307692308,0.9382716049382716,income,1055
Near poverty (1-2x),0.5808823529411765,0.9106382978723404,income,1055
Mexican American,0.3442622950819672,0.9333333333333333,race,1056
Non-Hispanic Asian,0.40625,0.9736842105263158,race,1056
Non-Hispanic Black,0.6464646464646465,0.9291338582677166,race,1056
Non-Hispanic White,0.6142131979695431,0.8948948948948949,race,1056
Other Hispanic,0.6046511627906976,0.9263157894736842,race,1056
Other Race - Including Multi-Racial,0.41935483870967744,0.9803921568627451,race,1056
Above 4x poverty line,0.49206349206349204,0.9714285714285714,income,1056
Below poverty line,0.5897435897435898,0.9056603773584906,income,1056
Middle (2-4x),0.4897959183673469,0.9193154034229829,income,1056
Near poverty (1-2x),0.6323529411764706,0.9111111111111111,income,1056
Mexican American,0.5081967213114754,0.9266666666666666,race,1057
Non-Hispanic Asian,0.34375,0.9631578947368421,race,1057
Non-Hispanic Black,NA,0.952755905511811,race,1057
Non-Hispanic White,0.5431472081218274,0.8918918918918919,race,1057
Other Hispanic,0.6046511627906976,0.9052631578947369,race,1057
Other Race - Including Multi-Racial,0.5483870967741935,0.9215686274509803,race,1057
Above 4x poverty line,0.3389830508474576,0.9736842105263158,income,1057
Below poverty line,NA,0.8742138364779874,income,1057
Middle (2-4x),0.5095541401273885,0.9330024813895782,income,1057
Near poverty (1-2x),0.5955882352941176,0.8979591836734694,income,1057
Mexican American,0.3442622950819672,0.9,race,1058
Non-Hispanic Asian,0.375,0.9736842105263158,race,1058
Non-Hispanic Black,NA,0.9645669291338582,race,1058
Non-Hispanic White,0.5888324873096447,0.9129129129129129,race,1058
Other Hispanic,0.6511627906976745,0.8736842105263158,race,1058
